global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1012.9083722575032	-0.1244192369227903	0.0154801465164494	1025983.3705893446	1166.1615398406982	2.910210037231309	1359932.7370036284	8.469322460801857	946.3834695901955	0.8218394236519089	895641.6715135765	0.6754200382685017	964.490643894118	865.2905228475407	1.033409	17.842085	0.1177658421339134	0.0558508385030704	-0.1430528906	0.0043756366	0.0646764349	-0.0612468465	-0.1523692338	0.1032663677	0.0126220924	0.1513760949	0.0270914184	0.0545216652	0.0762732375	-0.0199692237	-0.0980801377	-0.0018819372	-0.1540738119	0.0719917363	0.1145604481	-0.0632196383	0.0061929631	-0.0567841156	-0.0413231544	-0.0095375474	-0.1035028356	-0.0940386583	0.0559655903	-0.0407725139	0.0366118683	-0.1224851729	-0.0039705069	0.1440011267	0.1209701079	0.0293804139	0.0027126488	-0.0924114576	-0.0386900379	-0.1593326882	-0.023672554	-0.0492503354	0.0094655039	-0.0106150028	-0.1952066135	0.0494760154	-0.2178026485	-0.0068977692	0.1461591812	0.030082019	-0.0081638693	-0.0452459219	0.0626010313	0.0391580789	0.1231822445	0.1186396854	0.0687320277	0.1042166327	0.0133797622	0.0376661828	-0.0201229673	0.0476191246	0.0584846407	0.0795102669	-0.0720733186	0.0083803375	0.0842597955	-0.0022070554	0.1148647776	-0.1087935245	-0.0256873192	-0.1194166745	-0.1162508117	0.0289153486	-0.0748562538	-0.0058520249	0.0322558087	0.2085482102	0.0603014473	0.1137902452	0.0283000152	0.1922724998	-0.0665758721	-0.0916429471	0.1228144332	-0.0247590982	0.0292251913	-0.1767964848	-0.0307348601	-0.1183001128	-0.0571657434	-0.0604407989	0.0403820653	-0.0386273697	-0.1068835756	-0.0458933475	0.0734913046	-0.1261788287	0.1122287063	0.0121787668	-0.0040564814	-0.1060062526	-0.0446168268	-0.0055343017	0.0142204256	0.0770799256	0.2044728621	-0.0316117706	0.0272272665	-0.0137798882	-0.0051977774	-0.1297738696	0.0155601911	0.1285313919	0.0	0.0	0.0147649951978792	0.0030186232149135	9.112086113614717e-06	0.0002180050831933	0.3535227085098	0.0413694098624545	0.0017114280723677	0.124978305432105	0.4426752749004023	0.0112944736742903	0.1959613990081467	0.0001275651355792	0.011965878906509	0.0003274866542655	1.0724750872201195e-07	0.0001431822580052	-0.0013212837900125	-0.0005219206180445	1.745790853749796e-06	2.724011315399528e-07	0.0023849932429593	-0.000392259435335	5.688192768961519e-06	1.538674646094114e-07
1013.972343629184	1.06397137168085	1.1320350797564296	1028139.91364486	1167.9376271384103	1.776087297712138	1364078.3008857004	3.1544860890944046	945.9838394302506	-0.3996301599449907	894885.424463198	0.1597042647376589	963.8786034724568	869.0852129155135	0.932541	16.100584	0.0415404757483525	0.0244460629002671	-0.0993697973	-0.0662197708	-0.0018448936	-0.1423952826	-0.0956087403	0.0524514271	0.1004731931	0.1323021091	-0.0179806626	-0.0458842979	0.0344556166	-0.1313521011	-0.0182037504	-0.0493731923	-0.115338805	0.0269178475	0.1363401233	0.0730351453	-0.0563377558	0.0928845973	-0.1200556784	-0.0827990071	0.0501364713	-0.0878954027	-0.1167775068	0.0262250069	0.1192459759	-0.0026988484	-0.0077434614	-0.0245730548	-0.1420952669	0.0694540371	-0.0251938208	0.0214910363	0.117307344	0.1756606448	0.0817353505	-0.0140515431	-0.0655807343	-0.0766971902	-0.0134818181	0.1567711998	0.0096688355	0.009432981	0.0278128757	0.0124100804	0.0093639282	-0.0197175683	0.0782026099	0.0621801038	0.0750050396	0.1847928484	0.0130330793	-0.0010667878	-0.0155288668	-0.0251579481	0.0340535071	-0.0649934526	0.0333141996	0.0608078841	0.0437640788	-0.0566403543	-0.0981892032	0.022443739	-0.0279496982	0.0305979318	0.0612811437	-0.1322246396	0.0265689961	0.1505902006	0.109840784	0.1056738548	0.0423513631	-0.1471926391	0.171571765	0.1122285438	0.0969636603	-0.1409616514	-0.0655344366	-0.2019275307	-0.0296501327	-0.0185446434	-0.0031882634	-0.1884083921	-0.0870785898	0.024834148	-0.0709548983	-0.0788330677	-0.0269788497	-0.075558056	-0.0638503182	-0.0594442394	0.1440989017	-0.0833988154	0.0614499077	0.0731039587	-0.0097790308	-0.0425671099	-0.0538034742	0.0468995904	0.0317590199	-0.0151791375	-0.0148122307	-0.0209250416	0.1002070914	0.0348854059	-0.0086588688	-0.1290371077	0.0258233934	0.1256020782	0.0	0.0	0.0314517194507715	0.0166867242528922	0.000278446766292	0.00098921065641	0.3520799169958764	-0.0014427915139236	2.081647352650025e-06	0.1239602679518232	0.442951358064839	0.0002760831644366	0.1962059056114852	7.622191368536483e-08	0.0123052426640316	0.0003393637575225	1.1516775991985737e-07	0.0001514189970207	-0.0012059265858648	0.0001153572041477	1.4542589304955328e-06	1.3307284548774137e-08	0.0023770166682876	-7.9765746716998e-06	5.650208241317083e-06	6.362574349320278e-11
1014.5526456632996	0.5803020341155616	0.3367504507986584	1029317.0708224009	1170.037489100865	2.099861962454725	1368987.725901457	4.409420261364208	946.6460382135064	0.6621987832558034	896138.7216653273	0.4385072285454665	964.8156665734552	873.9641456426988	0.816879	14.103645	0.0240762649633089	0.0126138345110083	-0.1120782969	-0.0832728106	-0.0358512894	-0.1688276021	-0.0492434788	0.0970480259	0.1388737545	0.0505900198	0.0047017887	-0.0593002615	-0.0389661155	-0.1997881256	0.0001006625	-0.1203480605	-0.1399725507	0.0414302947	0.0753835922	0.0928295553	-0.0250947191	-0.0016275477	-0.0629056111	0.0248645791	0.0390374855	0.1979587757	-0.0427495688	-0.0480206473	-0.0246080128	-0.1004052557	0.0407554418	0.0666943658	0.0645082333	-0.1163058343	-0.018999197	0.0710861499	-0.0883358476	0.2187852217	0.0399887572	0.0401017634	-0.0429205044	0.1750337935	-0.138728134	-0.1894036959	-0.1562617616	-0.0646837621	-0.0879425208	-0.0593172561	-0.0204495002	-0.0361354207	0.0084384375	0.1168594725	0.0931750326	0.1350780091	-0.0277967209	-0.0133314201	-0.0499545156	-0.0106688197	-0.0437500136	-0.1451803357	0.1482979692	-0.0895963925	0.1195156853	-0.0899070764	-0.1437836866	0.0560058725	0.1198299456	-0.0303053447	0.0782860533	0.0106039256	-0.1012512873	0.0733422956	-0.0488029547	-0.0095879047	0.2120371851	-0.0647933955	-0.1241133923	-0.05100344	0.0772609574	-0.04359385	-0.0087116048	0.1535293412	0.1345755649	-0.0362954241	-0.024056031	-0.2177719149	-0.0417070257	0.1202705753	-0.0695945028	-0.0690209139	-0.0922715171	-0.0372695269	0.0006899041	-0.0643593784	0.0908698967	-0.0919177688	-0.0228728211	0.0296600201	0.0946032292	0.0712986413	-0.091294434	-0.0261756075	0.1002799348	-0.0570054142	-0.0678958273	-0.0196084631	0.1253453244	0.0595774533	-0.012113823	-0.127934576	0.035921946	0.1212496427	0.0	0.0	0.0313309498523608	-0.0001207695984107	1.4585295900282396e-08	0.0009816284186511	0.3613195295535973	0.0092396125577209	8.537044021679436e-05	0.1305518024368328	0.4506209487104513	0.0076695906456122	0.2030592394167071	5.882262067126354e-05	0.0122392493358445	-6.599332818709933e-05	4.355119365210199e-09	0.0001497992243049	-0.0012178835999949	-1.1957014130100025e-05	1.4832404631365377e-06	1.4297018690741164e-10	0.0023140411673735	-6.29755009141004e-05	5.35478652429931e-06	3.9659137153818614e-09
1013.0285469394158	-1.5240987238837531	2.3228769201440853	1026226.8369141844	1170.8087864467077	0.7712973458426404	1370793.2144208124	0.5948995957039017	946.1224937645164	-0.5235444489899237	895147.7732071874	0.2740987900681628	964.651207624734	875.7986949823295	0.913674	15.774838	0.1223462464481897	0.071141287554417	-0.0836206202	-0.1120883553	-0.0665150765	-0.0891336969	-0.0403331346	0.055942028	0.1750580221	-0.0615732493	0.0202228337	-0.0016954329	-0.0940348831	-0.149380042	-0.0132100663	-0.0930207067	-0.0630296089	0.0173742017	-0.0017063708	0.176051485	-0.0279577725	-0.1130983312	0.0623529179	0.0060957789	-0.0673699064	-0.0752372479	-0.0039984108	0.0543620795	-0.0597965926	-0.0286624657	-0.0260960819	0.1206097126	-0.1085760663	0.0831817783	0.1227269038	0.1760759868	0.0338082521	0.0374411696	-0.0416650097	0.2321818006	0.0285138152	-0.0577981227	0.031238691	0.0584623184	0.0802383362	0.1175964628	0.007531502	-0.1965247953	0.0290738824	-0.0219042432	0.0197496465	0.1271539721	0.0463176115	-0.0217158244	-0.0648265732	-0.0361491299	-0.1367058533	0.0346846431	-0.0030017307	0.079862101	0.152584961	-0.0171978993	0.0131630447	-0.0522473711	-0.0356944667	0.0935369371	-0.2023468617	-0.0081859431	0.0237181007	-0.0962011086	-0.1231356884	-0.087541302	0.0195429362	0.0220564555	0.0277480232	-0.0019424809	0.0436107235	0.0790096277	-0.133622717	-0.0777534126	-0.1826020996	0.0615254979	-0.1182754706	0.0377825279	0.0962554619	-0.1241923828	-0.0059379166	0.1796725368	-0.0338172887	-0.086932134	-0.1754483102	0.0299653918	0.0117876833	-0.0478481295	-0.0157935532	0.0528390187	-0.0227531535	-0.006277446	0.1613428626	-0.1159067781	-0.0419559858	-0.0290670427	0.0303268127	-0.1273387989	-0.1302097941	-0.124949839	-0.078736839	0.0348151997	-0.0155601911	-0.1264693999	0.0457914608	0.1155234003	0.0	0.0	0.020451822209111	-0.0108791276432497	0.0001183554182781	0.000418277031673	0.3968609099788267	0.0355413804252294	0.0012631897225308	0.1574985818692224	0.4612145895473318	0.0105936408368805	0.2127188976113137	0.0001122252261808	0.0133981777146653	0.0011589283788207	1.3431149872362063e-06	0.0001795111660737	-0.0011732449203112	4.46386796837e-05	1.376503643036034e-06	1.992611723903972e-09	0.0022109662750214	-0.000103074892352	4.888371869282006e-06	1.0624433433396928e-08
1011.9779563462922	-1.0505905931236157	1.1037405943598306	1024099.384130818	1172.2595916748046	1.4508052280968968	1374192.5502735795	2.104835809873289	945.7613500646644	-0.3611436998520503	894464.5312761366	0.1304247719428278	964.4633869403472	870.0688748857538	0.8520339999999998	14.710599	0.0856112505766114	0.0392701296498692	-0.081388982	-0.1278980067	-0.1226497535	-0.0288660956	-0.0070160101	0.0442468356	0.1759853168	-0.1332895606	-0.0528028668	0.0800569852	-0.0380820531	-0.0565003105	0.0425065237	-0.1284386917	-0.0680948243	-0.06746132	-0.0392073341	0.161238173	0.0605807544	-0.0762971358	0.0126770352	-0.0702697041	-0.040585473	-0.0647132209	0.0926641537	0.0545692707	0.1650130088	-0.0555040724	0.031933378	-0.0566422573	-0.0032088318	0.0735283665	0.1416925096	0.0178555918	0.0165117032	-0.1291451272	0.1134329879	0.1184536006	0.0080185916	-0.0127039161	0.0515348319	-0.0810555575	-0.0301665947	0.0187433967	0.0495048859	-0.0903179502	-0.0121467417	-0.0848632943	-0.0887547721	0.1763160813	0.0444179762	-0.0961864996	0.0162934242	-0.0668387787	-0.1083069197	0.0264345949	0.0467374571	0.1469075498	0.0949920139	0.1206187716	0.0450233541	-0.10041844	-0.0161967824	-0.0012888138	-0.0463404009	0.0402599601	0.006884633	-0.1375916313	0.0420049559	-0.0681888469	-0.043733342	0.1087250597	-0.0627801039	0.0524123456	0.02005941	0.0248746913	-0.1206114885	0.0431213033	0.0148889814	-0.0391076175	-0.0358641018	0.1164068639	0.1524250171	-0.0445666685	-0.0415644126	0.056194903	-0.0878053503	-0.0367329552	-0.2165440287	0.069980988	0.0563874794	-0.0029835763	-0.0714009168	-0.0184551438	-0.0761908665	0.0601138965	0.0864240601	-0.0293616108	-0.0907628693	-0.1092258235	-0.1153493761	-0.0175672066	0.0330224815	0.0335924941	-0.1565157258	-0.1486617302	-0.0189955306	-0.1246457325	0.0553690099	0.1084882316	0.0	0.0	0.0248124164144769	0.0043605942053659	1.9014781823870663e-05	0.0006156560083254	0.3881145358288478	-0.0087463741499789	7.649906077141946e-05	0.1506328929216419	0.4859418194339184	0.0247272298865866	0.2361394518747469	0.0006114358978641	0.01304616006998	-0.0003520176446852	1.239164221697858e-07	0.0001702022925715	-0.0007437485579113	0.0004294963623999	5.531619173951383e-07	1.8446712531474628e-07	0.002036939235413	-0.0001740270396084	4.1491214487648975e-06	3.0285410514863664e-08
1013.3884557519638	1.410499405671544	1.989508573399779	1026956.1622513498	1169.033860015869	-3.2257316589355014	1366640.165863603	10.40534473545878	945.2112912289732	-0.5500588356911749	893424.3850667428	0.3025647227219309	963.9009168983364	868.3650752286624	1.002586	17.309917	0.0393701890249068	0.0268176326699673	-0.1004913998	-0.06774133	-0.0112183524	-0.1087190282	-0.0069131428	0.081401676	0.141214076	-0.0043950136	-0.0125334338	0.0284455988	0.0916640836	-0.0176947982	0.0942342735	-0.0215359676	-0.0741534988	-0.0772729493	0.0856711517	0.0228907953	-0.0258845192	-0.0808422749	-0.0934168946	0.0946498969	0.0282245009	-0.067129066	0.1607367234	0.2294964824	-0.2594748942	0.1059656865	-0.0272920293	-0.0681493349	0.0602469165	-0.0645584724	0.1145572136	0.0517035061	-0.0503760282	-0.1383554584	0.0257138515	0.0562866143	-0.005592506	-0.0654588648	-0.0397546168	0.1254021821	-0.0039247734	-0.0992749381	0.08148109	0.0570927679	-0.0144958117	-0.0357827105	0.06705371	0.0926151285	0.0699975309	0.0276820124	0.0847869128	0.0108984598	0.0142333681	-0.0707932588	0.1371181427	0.1227568277	0.1936380011	0.0222103956	0.0893518722	0.061768575	-0.128654554	-0.1623641136	-0.0982768576	-0.2052577796	-0.1651166349	0.1042083611	0.0517515176	-0.0450997963	0.0574938562	-0.0721233129	-0.0759898021	0.0956635027	-0.0050060306	0.0087940148	-0.027564366	0.011672767	0.0797388021	-0.028119561	-0.0191923005	0.1003611161	0.1534527124	-0.06268757	-0.0677791954	-0.0728704825	-0.0568879627	-0.0170089626	-0.1478579324	-0.0541145894	-0.0704236843	-0.0999554094	0.0341002561	-0.1055701271	0.0731061651	0.0842673844	-0.0134260897	0.0322511946	-0.0559179489	0.0612933494	0.0026727754	0.0270735758	-0.0017564489	0.0052420141	0.0712699556	-0.0876755554	-0.0224174065	-0.1224687433	0.064593527	0.1002238479	0.0	0.0	0.0205652327569509	-0.004247183657526	1.803856902075593e-05	0.0004229287983475	0.413574688473318	0.0254601526444702	0.0006482193726797	0.171044022945802	0.492945481113864	0.0070036616799455	0.2429952473505788	4.905127692713834e-05	0.0130461778041897	1.7734209699707404e-08	3.145021936731962e-16	0.0001702027552985	-0.0007831571113596	-3.940855344829999e-05	6.133350610731129e-07	1.5530340848875171e-09	0.0020506967686143	1.3757533201300043e-05	4.205357236805133e-06	1.8926971978487307e-10
1012.8732640810592	-0.5151916709045281	0.2654224577693996	1025912.2490902191	1170.6923946380616	1.6585346221925192	1370520.682863399	2.7507370930112827	945.9184858992292	0.7071946702559444	894761.7819658902	0.5001243016384139	963.7088582876388	861.7710447333528	0.886644	15.308148	0.1393063346842822	0.0756407353356173	-0.1137826588	-0.0620383923	-0.0268080367	-0.1241860508	-0.075703127	0.0881676863	0.1461703754	0.1287277471	0.0528224711	-0.0953571268	-0.0175777121	-0.0828188129	0.0988813155	-0.0554555435	-0.1256395887	-0.0008264622	0.1099776953	0.0068359169	0.0669882635	-0.0495331329	0.0337377444	0.0043326308	0.0868584237	-0.0653058551	-0.0128063748	-0.0257991247	-0.1489922062	-0.1385722582	0.0058299788	0.0036830458	-0.1016793824	-0.129037016	0.0452762635	0.1410148633	-0.1040014412	-0.0435916237	0.178196214	-0.09638438	0.1750928136	-0.0138616127	0.0693063611	0.1485918632	-0.0754401615	0.0198344326	-0.1025406786	0.0555459302	0.0750077836	0.0759454304	0.1239729327	0.0980257535	0.0868358703	0.1283393613	0.063853733	-0.0200983682	0.0561362417	0.0149949542	0.0159865709	-0.076037261	0.1307471394	0.0116964657	0.10160269	0.1452861914	0.0680382652	0.0459876637	-0.0552255893	-0.1520133977	-0.0890035238	-0.0951455106	-0.0037696446	0.0159491131	0.0159945857	-0.0132290391	0.1235995244	-0.0571010895	-0.0739115467	0.03068186	-0.0692873544	0.067095238	-0.0784671764	-0.1578417226	-0.0383221662	0.1719888942	0.0628190468	-0.1409136052	-0.0825100065	-0.0979982002	-0.0820325611	-0.0985678935	-0.1192643884	-0.0934726187	0.0072092775	-0.0805194831	0.0854660863	-0.0044312039	0.01382952	-0.1447286417	-0.0126820812	-0.0236626653	-0.0549636928	0.1134535907	-0.0755469632	0.0014128051	0.0411011072	-0.0449897253	-0.0489641999	-0.2439654405	-0.0258233934	-0.1199446031	0.0734061966	0.090823888	0.0	0.0	0.0151654505793032	-0.0053997821776477	2.9157647566041743e-05	0.0002299908912732	0.3673701384417711	-0.0462045500315469	0.0021348604436177	0.134960818618726	0.4752129293994613	-0.0177325517144026	0.2258273282684174	0.0003144433903039	0.0141366022993825	0.0010904244951927	1.1890255797164716e-06	0.0001998435245709	-0.0010870278870984	-0.0003038707757387	1.1816296273296117e-06	9.233744834810005e-08	0.0020557905128964	5.093744282099778e-06	4.226274632914843e-06	2.5946230811424185e-11
1012.79059597755	-0.0826681035092633	0.0068340153378182	1025744.7913005608	1169.8804932185585	-0.8119014195031014	1368620.3684132977	0.6591839149911509	946.0232173885312	0.1047314893020257	894959.9278381481	0.0109686848514203	965.1163772952737	870.5811748637401	1.135826	19.610348	0.0726786644252098	0.043350071982757	0.0036535473	-0.1506365472	-0.089062317	0.0694999918	-0.1384278596	-0.085654295	0.1321120029	0.1056416933	0.016785981	0.0124616052	-0.0530828551	-0.0845522416	0.0094239384	-0.1070854565	0.0344800825	-0.0540710941	0.0615265756	0.0732654354	-0.1415742573	0.0347702185	0.1111665872	-0.0129310185	0.0370912727	-0.1108081975	-0.07716043	0.0264563378	0.1281153939	-0.1054291915	-0.0775282663	0.005885904	-0.1095233221	0.1721984999	-0.0126529025	-0.0237938038	0.0413446927	-0.0848233048	0.0290922134	0.058928323	-0.072307722	0.0345418076	-0.0171520929	-0.1756231337	-0.0942532364	0.0709887154	-0.0447400186	0.0631401975	-0.0643984412	0.2430078405	-0.0718602809	0.1123215994	-0.0704932928	0.0722400249	0.0449179962	-0.0033832684	-0.1390313493	-0.0593879055	-0.0743157705	0.0488499198	-0.1547910405	-0.0484862728	0.0078210932	-0.0208036789	-0.0288371259	0.0950682294	-0.1779315512	0.0296773768	0.1091151141	-0.1675799755	-0.1106031804	-0.0135935966	0.0650094363	0.1047581293	-0.0248328342	-0.0247767519	-0.0884069685	-0.0778889396	0.0101251321	0.1886601593	0.0211557168	0.0697108448	-0.0853922834	-0.1372958558	0.0178647808	-0.0758802805	-0.1472759871	0.0518220207	-0.0760820281	-0.0838625281	-0.0602091416	0.0496176889	-0.0287806641	0.0683077608	-0.0463215769	0.0487637014	0.0778911639	-0.0798280997	-0.0993014843	-0.1452283295	-0.0815159485	-0.073495075	-0.0301658736	-0.0020527431	-0.0835023707	-0.138756045	0.0184654017	0.0700233304	-0.0292110772	-0.1170804669	0.0817508294	0.0803948571	0.0	0.0	0.0110200547865559	-0.0041453957927473	1.7184306278527012e-05	0.0001214416074986	0.3975962884558441	0.030226150014073	0.0009136201446732	0.1580828085938627	0.4760393826583708	0.0008264532589095	0.2266134938417628	6.830249891621491e-07	0.0135236826700993	-0.0006129196292832	3.756704719606555e-07	0.0001828899929615	-0.0012226476433487	-0.0001356197562503	1.4948672597861298e-06	1.8392718285390795e-08	0.0020568644345525	1.07392165610027e-06	4.230691302126976e-06	1.1533077234411462e-12
1012.5569272223732	-0.2336687551767227	0.0546010871458391	1025271.5308660144	1159.5637969970703	-10.3166962214882	1344588.199306263	106.43422092646892	944.8557234480576	-1.167493940473605	892752.3381325522	1.3630421010425855	963.0777660037616	881.0846468732971	1.163877	20.094648	0.0684331278209795	0.0366557525120592	0.1360066186	-0.1048058327	0.1542287452	0.0152343314	-0.1549008591	-0.1379416573	-0.0022801857	0.0885822459	0.0111753136	0.0475527064	0.1551350799	-0.1355051265	-0.0106286328	-0.042532677	0.0330323035	-0.05365467	0.0701242184	0.0889254385	-0.2318299111	-0.0668878233	-0.0457161439	-0.1004940898	0.0022838316	0.0813181875	0.1472279674	0.0464170584	0.0905606145	-0.0185045049	-0.0184436539	-0.019934404	0.0870531202	-0.0867667053	0.0003212224	0.030360202	0.0481184353	0.0198418609	0.0668681616	-0.0369594716	-0.2427816448	0.0258525497	0.0852869651	0.0551992084	0.1103563503	-0.0620695714	-0.0508767119	0.1248204459	0.0858467574	-0.0916994067	-0.1049903422	0.0173052715	-0.1046887684	0.0648610388	0.0557652834	0.0633698288	-0.0974282226	-0.1797814957	-0.0116882357	-0.080077753	0.0357688825	0.0269619716	0.0706595436	-0.1420501328	-0.0877157679	-0.0214388121	0.0395702613	-0.0139097002	-0.0271802107	-0.1131787114	0.0649604716	-0.1177149867	0.023063779	-0.1336298353	-0.0904200513	-0.0543234518	-0.0725870561	0.0815000537	-0.0450976818	-0.0863327874	0.2024002895	0.0799594422	0.0304985356	-0.1400472051	-0.1132340418	-0.0910691125	-0.181407883	0.089752097	0.010783352	-0.1820040298	0.064665089	0.0312289352	-0.1563459838	-0.0019859716	-0.0111678055	-0.0376672912	0.0724335786	0.0537333299	-0.0487213211	0.0218696658	0.0874711123	-0.0252204872	-0.0351041784	-0.0500830907	0.1991893129	0.0603648259	-0.1926616915	-0.0483524989	-0.0325780569	-0.1138844533	0.08957422	0.0690549204	0.0	0.0	0.0206167970052177	0.0095967422186618	9.209746121144582e-05	0.0004250523187543	0.4039562194231223	0.0063599309672782	4.044872190854442e-05	0.1631806272106217	0.4996016941538954	0.0235623114955245	0.2496018528014424	0.0005551825230121	0.0130672297310045	-0.0004564529390947	2.0834928560828097e-07	0.0001707524928428	-0.0012560390200433	-3.339137669460001e-05	1.5776340198713333e-06	1.1149840375606766e-09	0.0021453029815534	8.843854700090002e-05	4.602324882661908e-06	7.8213765956304e-09
1014.8907463329504	2.3338191105771102	5.446711640894934	1030003.226992253	1159.1578971317836	-0.4058998652867558	1343647.0304829786	0.1647547006398065	946.9461404336464	2.0904169855888317	896706.9928821792	4.369843173638296	964.2881415766208	874.1798545821913	1.051589	18.155964	0.0407329262443063	0.0265681351584638	0.1538757951	-0.0779130248	0.1230477958	0.0769857236	0.0076682603	-0.1455187068	-0.0629550312	-0.0784731993	0.1159275021	-0.0223730828	0.1448105336	-0.1155489222	0.0096974716	-0.0908234552	0.0686092488	-0.0319308902	-0.1192026587	-0.0537311545	-0.1934878417	0.06923153	0.0585000206	0.0624708688	-0.0460915104	-0.015403525	0.0918863248	-0.1196167932	-0.0657389942	-0.097746721	-0.0169900042	0.0729012791	0.1544929093	0.0186218713	-0.0859524752	-0.0084584923	-0.0278455119	0.115344114	0.0822814253	-0.0983277836	-0.0310807282	-0.0740293633	-0.0046192106	0.112387321	-0.0550528378	0.179401209	-0.012555084	0.1759010972	-0.0609644263	0.0442904378	0.1674610649	0.0115720557	-0.1268119751	-0.0458724198	-0.0995816045	0.0699875934	0.0464327937	-0.2249579305	-0.0939817062	-0.0006769936	0.0214886016	-0.0028187368	0.0948205866	0.0114916437	0.0886247488	0.0375083852	0.1219738997	-0.0787966777	-0.0770998435	-0.0457326616	-0.1107899725	-0.0070438284	0.0082897521	-0.0347320281	-0.0155929179	-0.0012892292	-0.0253950185	0.0884322553	-0.0921165141	-0.2011652433	-0.1074328535	-0.0872497701	0.0394489427	-0.3028165454	0.0010243651	0.0545915029	-0.0923906537	0.1524468772	0.0429006973	-0.141917254	0.0212897719	0.0151004161	-0.1688558339	0.041541596	-0.1396358938	-0.0693206236	0.1356689689	0.1108613765	-0.0219704511	-0.0158718535	-0.0088935733	-0.0415463881	0.1484541978	-0.1474909059	-0.0741653142	0.0779100245	-0.1022404294	-0.1842674976	-0.035921946	-0.110365622	0.0968264867	0.0569325638	0.0	0.0	0.02050170655626	-0.0001150904489576	1.3245811441284748e-08	0.0004203199717189	0.401270577397824	-0.0026856420252983	7.212673088048393e-06	0.161018076285183	0.4755525357552201	-0.0240491583986752	0.2261502142632199	0.0005783620196845	0.0132246993330757	0.0001574696020712	2.4796675576462248e-08	0.0001748926724502	-0.0012244589825498	3.158003749349986e-05	1.4992997999468916e-06	9.97298768090857e-10	0.0020566919136906	-8.861106786280017e-05	4.229981627840302e-06	7.851921347785778e-09
